Fecha;Sorteo;Euros;Numero;Categoria
14/01/2017;4.º DE 2017;1300000;20278;Primer Premio Extraordinario
14/01/2017;4.º DE 2017;250000;69590;Segundo Premio Extraordinario
19/01/2017;5.º DE 2017;300000;54354;Primer Premio Ordinario
19/01/2017;5.º DE 2017;60000;11474;Segundo Premio Ordinario
21/01/2017;6.º DE 2017;1000000;96780;Primer Premio Extraordinario
21/01/2017;6.º DE 2017;250000;19819;Segundo Premio Extraordinario
21/01/2017;6.º DE 2017;50000;62228;Tercer Premio Extraordinario
26/01/2017;7.º DE 2017;300000;24667;Primer Premio Ordinario
26/01/2017;7.º DE 2017;60000;62159;Segundo Premio Ordinario
28/01/2017;8.º DE 2017;600000;34713;Primer Premio Ordinario
28/01/2017;8.º DE 2017;120000;3471;Segundo Premio Ordinario
02/02/2017;9.º DE 2017;300000;87710;Primer Premio Ordinario
02/02/2017;9.º DE 2017;60000;16357;Segundo Premio Ordinario
04/02/2017;10.º DE 2017;600000;59613;Primer Premio Ordinario
04/02/2017;10.º DE 2017;120000;13885;Segundo Premio Ordinario
09/02/2017;11.º DE 2017;300000;1905;Primer Premio Ordinario
09/02/2017;11.º DE 2017;60000;40620;Segundo Premio Ordinario
11/02/2017;12.º DE 2017;1300000;33414;Primer Premio Extraordinario
11/02/2017;12.º DE 2017;250000;76858;Segundo Premio Extraordinario
16/02/2017;13.º DE 2017;300000;21078;Primer Premio Ordinario
16/02/2017;13.º DE 2017;60000;49641;Segundo Premio Ordinario
18/02/2017;14.º DE 2017;600000;18358;Primer Premio Ordinario
18/02/2017;14.º DE 2017;120000;41321;Segundo Premio Ordinario
23/02/2017;15.º DE 2017;300000;8241;Primer Premio Ordinario
23/02/2017;15.º DE 2017;60000;92458;Segundo Premio Ordinario
25/02/2017;16.º DE 2017;600000;8036;Primer Premio Ordinario
25/02/2017;16.º DE 2017;120000;73722;Segundo Premio Ordinario
02/03/2017;17.º DE 2017;300000;35085;Primer Premio Ordinario
02/03/2017;17.º DE 2017;60000;40405;Segundo Premio Ordinario
04/03/2017;18.º DE 2017;600000;79961;Primer Premio Ordinario
04/03/2017;18.º DE 2017;120000;79050;Segundo Premio Ordinario
09/03/2017;19.º DE 2017;300000;78042;Primer Premio Ordinario
09/03/2017;19.º DE 2017;60000;98121;Segundo Premio Ordinario
11/03/2017;20.º DE 2017;600000;60450;Primer Premio Ordinario
11/03/2017;20.º DE 2017;120000;51066;Segundo Premio Ordinario
16/03/2017;21.º DE 2017;300000;55790;Primer Premio Ordinario
16/03/2017;21.º DE 2017;60000;79764;Segundo Premio Ordinario
18/03/2017;22.º DE 2017;1300000;39813;Primer Premio Extraordinario
18/03/2017;22.º DE 2017;250000;54951;Segundo Premio Extraordinario
23/03/2017;23.º DE 2017;300000;15922;Primer Premio Ordinario
23/03/2017;23.º DE 2017;60000;74287;Segundo Premio Ordinario
25/03/2017;24.º DE 2017;600000;40590;Primer Premio Ordinario
25/03/2017;24.º DE 2017;120000;5746;Segundo Premio Ordinario
30/03/2017;25.º DE 2017;300000;9006;Primer Premio Ordinario
30/03/2017;25.º DE 2017;60000;50404;Segundo Premio Ordinario
01/04/2017;26.º DE 2017;600000;4210;Primer Premio Ordinario
01/04/2017;26.º DE 2017;120000;82511;Segundo Premio Ordinario
06/04/2017;27.º DE 2017;300000;73599;Primer Premio Ordinario
06/04/2017;27.º DE 2017;60000;49851;Segundo Premio Ordinario
08/04/2017;28.º DE 2017;1000000;15369;Primer Premio Extraordinario
08/04/2017;28.º DE 2017;250000;769;Segundo Premio Extraordinario
08/04/2017;28.º DE 2017;50000;70835;Tercer Premio Extraordinario
13/04/2017;29.º DE 2017;300000;93539;Primer Premio Ordinario
13/04/2017;29.º DE 2017;60000;14180;Segundo Premio Ordinario
15/04/2017;30.º DE 2017;600000;53305;Primer Premio Ordinario
15/04/2017;30.º DE 2017;120000;7412;Segundo Premio Ordinario
20/04/2017;31.º DE 2017;300000;83597;Primer Premio Ordinario
20/04/2017;31.º DE 2017;60000;27660;Segundo Premio Ordinario
22/04/2017;32.º DE 2017;600000;50856;Primer Premio Ordinario
22/04/2017;32.º DE 2017;120000;93178;Segundo Premio Ordinario
27/04/2017;33.º DE 2017;300000;25713;Primer Premio Ordinario
27/04/2017;33.º DE 2017;60000;44899;Segundo Premio Ordinario
29/04/2017;34.º DE 2017;600000;80361;Primer Premio Ordinario
29/04/2017;34.º DE 2017;120000;2345;Segundo Premio Ordinario
04/05/2017;35.º DE 2017;300000;74091;Primer Premio Ordinario
04/05/2017;35.º DE 2017;60000;61718;Segundo Premio Ordinario
06/05/2017;36.º DE 2017;1000000;18311;Primer Premio Extraordinario
06/05/2017;36.º DE 2017;250000;68876;Segundo Premio Extraordinario
06/05/2017;36.º DE 2017;50000;69731;Tercer Premio Extraordinario
11/05/2017;37.º DE 2017;300000;38124;Primer Premio Ordinario
11/05/2017;37.º DE 2017;60000;93991;Segundo Premio Ordinario
13/05/2017;38.º DE 2017;600000;48198;Primer Premio Ordinario
13/05/2017;38.º DE 2017;120000;19744;Segundo Premio Ordinario
18/05/2017;39.º DE 2017;300000;45820;Primer Premio Ordinario
18/05/2017;39.º DE 2017;60000;38936;Segundo Premio Ordinario
20/05/2017;40.º DE 2017;600000;43060;Primer Premio Ordinario
20/05/2017;40.º DE 2017;120000;54164;Segundo Premio Ordinario
25/05/2017;41.º DE 2017;300000;49534;Primer Premio Ordinario
25/05/2017;41.º DE 2017;60000;79119;Segundo Premio Ordinario
27/05/2017;42.º DE 2017;600000;14198;Primer Premio Ordinario
27/05/2017;42.º DE 2017;120000;95964;Segundo Premio Ordinario
01/06/2017;43.º DE 2017;300000;89121;Primer Premio Ordinario
01/06/2017;43.º DE 2017;60000;2397;Segundo Premio Ordinario
03/06/2017;44.º DE 2017;600000;12840;Primer Premio Ordinario
03/06/2017;44.º DE 2017;120000;6614;Segundo Premio Ordinario
08/06/2017;45.º DE 2017;300000;41260;Primer Premio Ordinario
08/06/2017;45.º DE 2017;60000;17184;Segundo Premio Ordinario
10/06/2017;46.º DE 2017;1000000;60848;Primer Premio Extraordinario
10/06/2017;46.º DE 2017;250000;47856;Segundo Premio Extraordinario
10/06/2017;46.º DE 2017;50000;81467;Tercer Premio Extraordinario
15/06/2017;47.º DE 2017;300000;85299;Primer Premio Ordinario
15/06/2017;47.º DE 2017;60000;26267;Segundo Premio Ordinario
17/06/2017;48.º DE 2017;600000;79353;Primer Premio Ordinario
17/06/2017;48.º DE 2017;120000;77760;Segundo Premio Ordinario
22/06/2017;49.º DE 2017;300000;49190;Primer Premio Ordinario
22/06/2017;49.º DE 2017;60000;37159;Segundo Premio Ordinario
24/06/2017;50.º DE 2017;600000;23204;Primer Premio Ordinario
24/06/2017;50.º DE 2017;120000;69266;Segundo Premio Ordinario
29/06/2017;51.º DE 2017;300000;88789;Primer Premio Ordinario
29/06/2017;51.º DE 2017;60000;19116;Segundo Premio Ordinario
01/07/2017;52.º DE 2017;2000000;2937;Primer Premio Extraordinario
01/07/2017;52.º DE 2017;600000;49501;Segundo Premio Extraordinario
01/07/2017;52.º DE 2017;200000;49804;Tercer Premio Extraordinario
06/07/2017;53.º DE 2017;300000;26519;Primer Premio Ordinario
06/07/2017;53.º DE 2017;60000;79089;Segundo Premio Ordinario
08/07/2017;54.º DE 2017;1000000;35218;Primer Premio Extraordinario
08/07/2017;54.º DE 2017;250000;32739;Segundo Premio Extraordinario
08/07/2017;54.º DE 2017;50000;17309;Tercer Premio Extraordinario
13/07/2017;55.º DE 2017;300000;45298;Primer Premio Ordinario
13/07/2017;55.º DE 2017;60000;91280;Segundo Premio Ordinario
15/07/2017;56.º DE 2017;600000;80233;Primer Premio Ordinario
15/07/2017;56.º DE 2017;120000;43834;Segundo Premio Ordinario
20/07/2017;57.º DE 2017;300000;46287;Primer Premio Ordinario
20/07/2017;57.º DE 2017;60000;78676;Segundo Premio Ordinario
22/07/2017;58.º DE 2017;600000;3817;Primer Premio Ordinario
22/07/2017;58.º DE 2017;120000;68813;Segundo Premio Ordinario
27/07/2017;59.º DE 2017;300000;19382;Primer Premio Ordinario
27/07/2017;59.º DE 2017;60000;47097;Segundo Premio Ordinario
29/07/2017;60.º DE 2017;600000;14347;Primer Premio Ordinario
29/07/2017;60.º DE 2017;120000;75713;Segundo Premio Ordinario
03/08/2017;61.º DE 2017;300000;46911;Primer Premio Ordinario
03/08/2017;61.º DE 2017;60000;52941;Segundo Premio Ordinario
05/08/2017;62.º DE 2017;1000000;5171;Primer Premio Extraordinario
05/08/2017;62.º DE 2017;250000;16641;Segundo Premio Extraordinario
05/08/2017;62.º DE 2017;50000;80360;Tercer Premio Extraordinario
10/08/2017;63.º DE 2017;300000;35113;Primer Premio Ordinario
10/08/2017;63.º DE 2017;60000;4537;Segundo Premio Ordinario
12/08/2017;64.º DE 2017;600000;33527;Primer Premio Ordinario
12/08/2017;64.º DE 2017;120000;60411;Segundo Premio Ordinario
17/08/2017;65.º DE 2017;300000;63420;Primer Premio Ordinario
17/08/2017;65.º DE 2017;60000;19737;Segundo Premio Ordinario
19/08/2017;66.º DE 2017;600000;52490;Primer Premio Ordinario
19/08/2017;66.º DE 2017;120000;37869;Segundo Premio Ordinario
24/08/2017;67.º DE 2017;300000;1970;Primer Premio Ordinario
24/08/2017;67.º DE 2017;60000;4948;Segundo Premio Ordinario
26/08/2017;68.º DE 2017;600000;92504;Primer Premio Ordinario
26/08/2017;68.º DE 2017;120000;36152;Segundo Premio Ordinario
31/08/2017;69.º DE 2017;300000;60517;Primer Premio Ordinario
31/08/2017;69.º DE 2017;60000;73305;Segundo Premio Ordinario
02/09/2017;70.º DE 2017;1000000;63067;Primer Premio Extraordinario
02/09/2017;70.º DE 2017;250000;66380;Segundo Premio Extraordinario
02/09/2017;70.º DE 2017;50000;34938;Tercer Premio Extraordinario
07/09/2017;71.º DE 2017;300000;60847;Primer Premio Ordinario
07/09/2017;71.º DE 2017;60000;25815;Segundo Premio Ordinario
09/09/2017;72.º DE 2017;600000;60968;Primer Premio Ordinario
09/09/2017;72.º DE 2017;120000;24078;Segundo Premio Ordinario
14/09/2017;73.º DE 2017;300000;19411;Primer Premio Ordinario
14/09/2017;73.º DE 2017;60000;97853;Segundo Premio Ordinario
16/09/2017;74.º DE 2017;600000;39191;Primer Premio Ordinario
16/09/2017;74.º DE 2017;120000;49326;Segundo Premio Ordinario
21/09/2017;75.º DE 2017;300000;21537;Primer Premio Ordinario
21/09/2017;75.º DE 2017;60000;39485;Segundo Premio Ordinario
23/09/2017;76.º DE 2017;600000;87833;Primer Premio Ordinario
23/09/2017;76.º DE 2017;120000;99241;Segundo Premio Ordinario
28/09/2017;77.º DE 2017;300000;50427;Primer Premio Ordinario
28/09/2017;77.º DE 2017;60000;16723;Segundo Premio Ordinario
30/09/2017;78.º DE 2017;600000;36920;Primer Premio Ordinario
30/09/2017;78.º DE 2017;120000;51425;Segundo Premio Ordinario
05/10/2017;79.º DE 2017;300000;65644;Primer Premio Ordinario
05/10/2017;79.º DE 2017;60000;56422;Segundo Premio Ordinario
07/10/2017;80.º DE 2017;1000000;26633;Primer Premio Extraordinario
07/10/2017;80.º DE 2017;250000;28221;Segundo Premio Extraordinario
07/10/2017;80.º DE 2017;50000;72746;Tercer Premio Extraordinario
12/10/2017;81.º DE 2017;300000;42474;Primer Premio Ordinario
12/10/2017;81.º DE 2017;60000;57073;Segundo Premio Ordinario
14/10/2017;82.º DE 2017;600000;22993;Primer Premio Ordinario
14/10/2017;82.º DE 2017;120000;58711;Segundo Premio Ordinario
19/10/2017;83.º DE 2017;300000;62756;Primer Premio Ordinario
19/10/2017;83.º DE 2017;60000;86157;Segundo Premio Ordinario
21/10/2017;84.º DE 2017;600000;1288;Primer Premio Ordinario
21/10/2017;84.º DE 2017;120000;96152;Segundo Premio Ordinario
26/10/2017;85.º DE 2017;300000;8515;Primer Premio Ordinario
26/10/2017;85.º DE 2017;60000;11494;Segundo Premio Ordinario
28/10/2017;86.º DE 2017;600000;20985;Primer Premio Ordinario
28/10/2017;86.º DE 2017;120000;45243;Segundo Premio Ordinario
02/11/2017;87.º DE 2017;300000;51727;Primer Premio Ordinario
02/11/2017;87.º DE 2017;60000;12154;Segundo Premio Ordinario
04/11/2017;88.º DE 2017;600000;15035;Primer Premio Ordinario
04/11/2017;88.º DE 2017;120000;91461;Segundo Premio Ordinario
09/11/2017;89.º DE 2017;300000;60795;Primer Premio Ordinario
09/11/2017;89.º DE 2017;60000;20471;Segundo Premio Ordinario
11/11/2017;90.º DE 2017;1000000;5609;Primer Premio Extraordinario
11/11/2017;90.º DE 2017;250000;67925;Segundo Premio Extraordinario
11/11/2017;90.º DE 2017;50000;76810;Tercer Premio Extraordinario
16/11/2017;91.º DE 2017;300000;74247;Primer Premio Ordinario
16/11/2017;91.º DE 2017;60000;78989;Segundo Premio Ordinario
18/11/2017;92.º DE 2017;600000;9951;Primer Premio Ordinario
18/11/2017;92.º DE 2017;120000;63574;Segundo Premio Ordinario
25/11/2017;94.º DE 2017;600000;65300;Primer Premio Ordinario
25/11/2017;94.º DE 2017;120000;38449;Segundo Premio Ordinario
30/11/2017;95.º DE 2017;300000;73330;Primer Premio Ordinario
30/11/2017;95.º DE 2017;60000;47778;Segundo Premio Ordinario
02/12/2017;96.º DE 2017;600000;66613;Primer Premio Ordinario
02/12/2017;96.º DE 2017;120000;73989;Segundo Premio Ordinario
07/12/2017;97.º DE 2017;300000;19122;Primer Premio Ordinario
07/12/2017;97.º DE 2017;60000;70250;Segundo Premio Ordinario
09/12/2017;98.º DE 2017;1000000;50906;Primer Premio Extraordinario
09/12/2017;98.º DE 2017;250000;96611;Segundo Premio Extraordinario
09/12/2017;98.º DE 2017;50000;43883;Tercer Premio Extraordinario
14/12/2017;99.º DE 2017;300000;45888;Primer Premio Ordinario
14/12/2017;99.º DE 2017;60000;67755;Segundo Premio Ordinario
16/12/2017;100.º DE 2017;600000;72705;Primer Premio Ordinario
16/12/2017;100.º DE 2017;120000;873;Segundo Premio Ordinario
21/12/2017;101.º DE 2017;300000;733;Primer Premio Ordinario
21/12/2017;101.º DE 2017;60000;92696;Segundo Premio Ordinario
22/12/2017;;4000000;71198;Primer Premio
22/12/2017;;1250000;51244;Segundo Premio
22/12/2017;;500000;6914;Tercer Premio
22/12/2017;;200000;61207;1º Cuarto Premio
22/12/2017;;200000;13378;2º Cuarto Premio
22/12/2017;;60000;3278;1º Quinto Premio
22/12/2017;;60000;24982;2º Quinto Premio
22/12/2017;;60000;22253;3º Quinto Premio
22/12/2017;;60000;580;4º Quinto Premio
22/12/2017;;60000;58808;5º Quinto Premio
22/12/2017;;60000;18065;6º Quinto Premio
22/12/2017;;60000;37872;7º Quinto Premio
22/12/2017;;60000;5431;8º Quinto Premio
04/01/2018;1.º DE 2018;300000;49673;Primer Premio Ordinario
04/01/2018;1.º DE 2018;60000;8861;Segundo Premio Ordinario
06/01/2018;2.º DE 2018;2000000;5685;Primer Premio Extraordinario
06/01/2018;2.º DE 2018;750000;18442;Segundo Premio Extraordinario
06/01/2018;2.º DE 2018;250000;23282;Tercer Premio Extraordinario
11/01/2018;3.º DE 2018;300000;6587;Primer Premio Ordinario
11/01/2018;3.º DE 2018;60000;85754;Segundo Premio Ordinario
13/01/2018;4.º DE 2018;1300000;39184;Primer Premio Extraordinario
13/01/2018;4.º DE 2018;250000;22587;Segundo Premio Extraordinario
18/01/2018;5.º DE 2018;300000;81081;Primer Premio Ordinario
18/01/2018;5.º DE 2018;60000;22019;Segundo Premio Ordinario
20/01/2018;6.º DE 2018;1000000;68262;Primer Premio Extraordinario
20/01/2018;6.º DE 2018;250000;1248;Segundo Premio Extraordinario
20/01/2018;6.º DE 2018;50000;42002;Tercer Premio Extraordinario
25/01/2018;7.º DE 2018;300000;61075;Primer Premio Ordinario
25/01/2018;7.º DE 2018;60000;50297;Segundo Premio Ordinario
27/01/2018;8.º DE 2018;600000;47788;Primer Premio Ordinario
27/01/2018;8.º DE 2018;120000;84936;Segundo Premio Ordinario
01/02/2018;9.º DE 2018;300000;53934;Primer Premio Ordinario
01/02/2018;9.º DE 2018;60000;55973;Segundo Premio Ordinario
03/02/2018;10.º DE 2018;600000;20527;Primer Premio Ordinario
03/02/2018;10.º DE 2018;120000;16051;Segundo Premio Ordinario
08/02/2018;11.º DE 2018;300000;54404;Primer Premio Ordinario
08/02/2018;11.º DE 2018;60000;25220;Segundo Premio Ordinario
10/02/2018;12.º DE 2018;600000;25084;Primer Premio Ordinario
10/02/2018;12.º DE 2018;120000;81814;Segundo Premio Ordinario
15/02/2018;13.º DE 2018;300000;26464;Primer Premio Ordinario
15/02/2018;13.º DE 2018;60000;17602;Segundo Premio Ordinario
17/02/2018;14.º DE 2018;1300000;68724;Primer Premio Extraordinario
17/02/2018;14.º DE 2018;250000;81920;Segundo Premio Extraordinario
22/02/2018;15.º DE 2018;300000;15513;Primer Premio Ordinario
22/02/2018;15.º DE 2018;60000;40989;Segundo Premio Ordinario
24/02/2018;16.º DE 2018;600000;60992;Primer Premio Ordinario
24/02/2018;16.º DE 2018;120000;66376;Segundo Premio Ordinario
01/03/2018;17.º DE 2018;300000;49301;Primer Premio Ordinario
01/03/2018;17.º DE 2018;60000;92216;Segundo Premio Ordinario
03/03/2018;18.º DE 2018;600000;84821;Primer Premio Ordinario
03/03/2018;18.º DE 2018;120000;90646;Segundo Premio Ordinario
08/03/2018;19.º DE 2018;300000;99362;Primer Premio Ordinario
08/03/2018;19.º DE 2018;60000;159;Segundo Premio Ordinario
10/03/2018;20.º DE 2018;600000;58816;Primer Premio Ordinario
10/03/2018;20.º DE 2018;120000;87966;Segundo Premio Ordinario
15/03/2018;21.º DE 2018;300000;31241;Primer Premio Ordinario
15/03/2018;21.º DE 2018;60000;24145;Segundo Premio Ordinario
19/03/2018;22.º DE 2018;1300000;73910;Primer Premio Extraordinario
19/03/2018;22.º DE 2018;250000;11668;Segundo Premio Extraordinario
22/03/2018;23.º DE 2018;300000;52279;Primer Premio Ordinario
22/03/2018;23.º DE 2018;60000;70870;Segundo Premio Ordinario
24/03/2018;24.º DE 2018;600000;90862;Primer Premio Ordinario
24/03/2018;24.º DE 2018;120000;69524;Segundo Premio Ordinario
29/03/2018;25.º DE 2018;300000;83832;Primer Premio Ordinario
29/03/2018;25.º DE 2018;60000;69012;Segundo Premio Ordinario
31/03/2018;26.º DE 2018;600000;34939;Primer Premio Ordinario
31/03/2018;26.º DE 2018;120000;23208;Segundo Premio Ordinario
05/04/2018;27.º DE 2018;300000;11928;Primer Premio Ordinario
05/04/2018;27.º DE 2018;60000;76713;Segundo Premio Ordinario
07/04/2018;28.º DE 2018;1000000;25153;Primer Premio Extraordinario
07/04/2018;28.º DE 2018;250000;44167;Segundo Premio Extraordinario
07/04/2018;28.º DE 2018;50000;44600;Tercer Premio Extraordinario
12/04/2018;29.º DE 2018;300000;35750;Primer Premio Ordinario
12/04/2018;29.º DE 2018;60000;27359;Segundo Premio Ordinario
14/04/2018;30.º DE 2018;600000;71416;Primer Premio Ordinario
14/04/2018;30.º DE 2018;120000;28116;Segundo Premio Ordinario
19/04/2018;31.º DE 2018;300000;86289;Primer Premio Ordinario
19/04/2018;31.º DE 2018;60000;32458;Segundo Premio Ordinario
21/04/2018;32.º DE 2018;600000;975;Primer Premio Ordinario
21/04/2018;32.º DE 2018;120000;88906;Segundo Premio Ordinario
26/04/2018;33.º DE 2018;300000;36178;Primer Premio Ordinario
26/04/2018;33.º DE 2018;60000;84701;Segundo Premio Ordinario
28/04/2018;34.º DE 2018;600000;23538;Primer Premio Ordinario
28/04/2018;34.º DE 2018;120000;31079;Segundo Premio Ordinario
03/05/2018;35.º DE 2018;300000;22166;Primer Premio Ordinario
03/05/2018;35.º DE 2018;60000;69368;Segundo Premio Ordinario
05/05/2018;36.º DE 2018;1000000;88897;Primer Premio Extraordinario
05/05/2018;36.º DE 2018;250000;25060;Segundo Premio Extraordinario
05/05/2018;36.º DE 2018;50000;47167;Tercer Premio Extraordinario
10/05/2018;37.º DE 2018;300000;64084;Primer Premio Ordinario
10/05/2018;37.º DE 2018;60000;91105;Segundo Premio Ordinario
12/05/2018;38.º DE 2018;600000;33743;Primer Premio Ordinario
12/05/2018;38.º DE 2018;120000;68106;Segundo Premio Ordinario
17/05/2018;39.º DE 2018;300000;54478;Primer Premio Ordinario
17/05/2018;39.º DE 2018;60000;5691;Segundo Premio Ordinario
19/05/2018;40.º DE 2018;600000;33871;Primer Premio Ordinario
19/05/2018;40.º DE 2018;120000;5697;Segundo Premio Ordinario
24/05/2018;41.º DE 2018;300000;87558;Primer Premio Ordinario
24/05/2018;41.º DE 2018;60000;5645;Segundo Premio Ordinario
26/05/2018;42.º DE 2018;600000;66828;Primer Premio Ordinario
26/05/2018;42.º DE 2018;120000;31967;Segundo Premio Ordinario
31/05/2018;43.º DE 2018;300000;46422;Primer Premio Ordinario
31/05/2018;43.º DE 2018;60000;64676;Segundo Premio Ordinario
02/06/2018;44.º DE 2018;600000;82109;Primer Premio Ordinario
02/06/2018;44.º DE 2018;120000;75489;Segundo Premio Ordinario
07/06/2018;45.º DE 2018;300000;55619;Primer Premio Ordinario
07/06/2018;45.º DE 2018;60000;43334;Segundo Premio Ordinario
09/06/2018;46.º DE 2018;1000000;21821;Primer Premio Extraordinario
09/06/2018;46.º DE 2018;250000;56410;Segundo Premio Extraordinario
09/06/2018;46.º DE 2018;50000;89396;Tercer Premio Extraordinario
14/06/2018;47.º DE 2018;300000;33748;Primer Premio Ordinario
14/06/2018;47.º DE 2018;60000;53235;Segundo Premio Ordinario
16/06/2018;48.º DE 2018;600000;44488;Primer Premio Ordinario
16/06/2018;48.º DE 2018;120000;78040;Segundo Premio Ordinario
21/06/2018;49.º DE 2018;300000;10290;Primer Premio Ordinario
21/06/2018;49.º DE 2018;60000;79613;Segundo Premio Ordinario
23/06/2018;50.º DE 2018;600000;66724;Primer Premio Ordinario
23/06/2018;50.º DE 2018;120000;29576;Segundo Premio Ordinario
28/06/2018;51.º DE 2018;300000;14225;Primer Premio Ordinario
28/06/2018;51.º DE 2018;60000;66061;Segundo Premio Ordinario
30/06/2018;52.º DE 2018;600000;40354;Primer Premio Ordinario
30/06/2018;52.º DE 2018;120000;56244;Segundo Premio Ordinario
05/07/2018;53.º DE 2018;300000;4292;Primer Premio Ordinario
05/07/2018;53.º DE 2018;60000;67161;Segundo Premio Ordinario
07/07/2018;54.º DE 2018;2000000;96881;Primer Premio Extraordinario
07/07/2018;54.º DE 2018;600000;86320;Segundo Premio Extraordinario
07/07/2018;54.º DE 2018;200000;8031;Tercer Premio Extraordinario
12/07/2018;55.º DE 2018;300000;66863;Primer Premio Ordinario
12/07/2018;55.º DE 2018;60000;66626;Segundo Premio Ordinario
14/07/2018;56.º DE 2018;1000000;86867;Primer Premio Extraordinario
14/07/2018;56.º DE 2018;250000;90602;Segundo Premio Extraordinario
14/07/2018;56.º DE 2018;50000;52899;Tercer Premio Extraordinario
19/07/2018;57.º DE 2018;300000;69364;Primer Premio Ordinario
19/07/2018;57.º DE 2018;60000;65050;Segundo Premio Ordinario
21/07/2018;58.º DE 2018;600000;33403;Primer Premio Ordinario
21/07/2018;58.º DE 2018;120000;55848;Segundo Premio Ordinario
26/07/2018;59.º DE 2018;300000;40519;Primer Premio Ordinario
26/07/2018;59.º DE 2018;60000;78753;Segundo Premio Ordinario
28/07/2018;60.º DE 2018;600000;59884;Primer Premio Ordinario
28/07/2018;60.º DE 2018;120000;69068;Segundo Premio Ordinario
02/08/2018;61.º DE 2018;300000;98708;Primer Premio Ordinario
02/08/2018;61.º DE 2018;60000;91868;Segundo Premio Ordinario
04/08/2018;62.º DE 2018;1000000;21106;Primer Premio Extraordinario
04/08/2018;62.º DE 2018;250000;37089;Segundo Premio Extraordinario
04/08/2018;62.º DE 2018;50000;80807;Tercer Premio Extraordinario
09/08/2018;63.º DE 2018;300000;15911;Primer Premio Ordinario
09/08/2018;63.º DE 2018;60000;9991;Segundo Premio Ordinario
11/08/2018;64.º DE 2018;600000;41103;Primer Premio Ordinario
11/08/2018;64.º DE 2018;120000;477;Segundo Premio Ordinario
16/08/2018;65.º DE 2018;300000;84997;Primer Premio Ordinario
16/08/2018;65.º DE 2018;60000;4184;Segundo Premio Ordinario
18/08/2018;66.º DE 2018;600000;19257;Primer Premio Ordinario
18/08/2018;66.º DE 2018;120000;1719;Segundo Premio Ordinario
23/08/2018;67.º DE 2018;300000;76984;Primer Premio Ordinario
23/08/2018;67.º DE 2018;60000;51740;Segundo Premio Ordinario
25/08/2018;68.º DE 2018;600000;58180;Primer Premio Ordinario
25/08/2018;68.º DE 2018;120000;96997;Segundo Premio Ordinario
30/08/2018;69.º DE 2018;300000;79517;Primer Premio Ordinario
30/08/2018;69.º DE 2018;60000;50680;Segundo Premio Ordinario
01/09/2018;70.º DE 2018;600000;17999;Primer Premio Ordinario
01/09/2018;70.º DE 2018;120000;44989;Segundo Premio Ordinario
06/09/2018;71.º DE 2018;300000;28492;Primer Premio Ordinario
06/09/2018;71.º DE 2018;60000;62872;Segundo Premio Ordinario
08/09/2018;72.º DE 2018;1000000;49233;Primer Premio Extraordinario
08/09/2018;72.º DE 2018;250000;89172;Segundo Premio Extraordinario
08/09/2018;72.º DE 2018;50000;37952;Tercer Premio Extraordinario
13/09/2018;73.º DE 2018;300000;27487;Primer Premio Ordinario
13/09/2018;73.º DE 2018;60000;25418;Segundo Premio Ordinario
15/09/2018;74.º DE 2018;600000;22999;Primer Premio Ordinario
15/09/2018;74.º DE 2018;120000;68345;Segundo Premio Ordinario
20/09/2018;75.º DE 2018;300000;26140;Primer Premio Ordinario
20/09/2018;75.º DE 2018;60000;53683;Segundo Premio Ordinario
22/09/2018;76.º DE 2018;600000;48770;Primer Premio Ordinario
22/09/2018;76.º DE 2018;120000;94350;Segundo Premio Ordinario
27/09/2018;77.º DE 2018;300000;72390;Primer Premio Ordinario
27/09/2018;77.º DE 2018;60000;47399;Segundo Premio Ordinario
29/09/2018;78.º DE 2018;600000;76601;Primer Premio Ordinario
29/09/2018;78.º DE 2018;120000;80068;Segundo Premio Ordinario
04/10/2018;79.º DE 2018;300000;83669;Primer Premio Ordinario
04/10/2018;79.º DE 2018;60000;22506;Segundo Premio Ordinario
06/10/2018;80.º DE 2018;600000;28459;Primer Premio Ordinario
06/10/2018;80.º DE 2018;120000;46580;Segundo Premio Ordinario
11/10/2018;81.º DE 2018;300000;96380;Primer Premio Ordinario
11/10/2018;81.º DE 2018;60000;16;Segundo Premio Ordinario
13/10/2018;82.º DE 2018;1000000;73073;Primer Premio Extraordinario
13/10/2018;82.º DE 2018;250000;56837;Segundo Premio Extraordinario
13/10/2018;82.º DE 2018;50000;35609;Tercer Premio Extraordinario
18/10/2018;83.º DE 2018;300000;13937;Primer Premio Ordinario
18/10/2018;83.º DE 2018;60000;85146;Segundo Premio Ordinario
20/10/2018;84.º DE 2018;600000;88894;Primer Premio Ordinario
20/10/2018;84.º DE 2018;120000;60482;Segundo Premio Ordinario
25/10/2018;85.º DE 2018;300000;29492;Primer Premio Ordinario
25/10/2018;85.º DE 2018;60000;55664;Segundo Premio Ordinario
27/10/2018;86.º DE 2018;600000;49465;Primer Premio Ordinario
27/10/2018;86.º DE 2018;120000;3694;Segundo Premio Ordinario
01/11/2018;87.º DE 2018;300000;87739;Primer Premio Ordinario
01/11/2018;87.º DE 2018;60000;27657;Segundo Premio Ordinario
03/11/2018;88.º DE 2018;600000;14809;Primer Premio Ordinario
03/11/2018;88.º DE 2018;120000;19575;Segundo Premio Ordinario
08/11/2018;89.º DE 2018;300000;72837;Primer Premio Ordinario
08/11/2018;89.º DE 2018;60000;2328;Segundo Premio Ordinario
